artist_ids,popularity
08EleZvocIaQp6YDIc1Hzz,12
5xdj21xbUbN4blh3JszxFU,12
33jL232lcWHCMDWg0yk7JK,12
4GTAOCEfkHd8si2yuw4QIY,12
2Gbn2Rc0bAU77kK16wcTon,12
682NaUT4NTC5vkaFhZAZRq,12
6w9ED7WnjSscMaY2RCVOHh,12
5OUHQrNOEtdwwSo7I68lzv,12
5QsyLtWXMUI5ZJhVgDQM4q,12
2VFx18gs5RCvXZPHJpYjcR,12
6xTZJ3wPbBqduZQWHPAoFA,12
70zbBfpm0GT4skylOveAVY,12
583BFiLqGB0NawhuBH750q,12
4IRSrcFPOEhZgeNX5Ho0th,12
0vycF4kGGN4Zzb5zGviiNi,12
0UcSco046T8OFpBu3d03C0,12
76SN9zHelSpjo9cqp6mJsw,12
04Kk7wH1IXik5IiAJde5VG,12
4p6onxgq6JW2W1bJyF2pLH,12
5XDGPAWCfXDDcc9H00YvO4,12
4fNu8nqrThI4bHt63QtJba,12
3wx5qwQq4y9aFxuNp5LCSo,12
2LyrOti8mKi9j40lLFXtwm,12
4N9h47hPBImqKIv7tZnCug,12
66vxuK1RefvnIzm7VkJxzx,12
0UWeOmzoBf5LE0kf8bDbrk,12
2HN90NqeLPhN825NQB0Jxs,12
5wrvTOYR2EaIGfbmt6pGws,12
5aV3IXU0q1hMvmYMIs1yTQ,12
3oRAG0CXfHrDdy6WExgVT7,12
0DaTIuJO6PFg5OaMBEwkDm,12
5fWsUipLkXJCfrbUK0VvPt,12
7CMDtotOom4MIRumUnpzzL,12
1uGRBgesrPqu31k3S7ziyD,12
2auwPdI12KzPvvF23eGpT2,12
1luPk0iZyHVprETCzBOVfr,12
0XFSKdTpzCOOfTPwIdByqf,12
155bZdpGGIoeneTzImF9l8,12
7CUS7pHoycfMAdISZoexiU,12
5NZtM6DLWsW9yh6GDVAxLE,12
5bN93xz4gmdSI4fNBXmwVb,12
5FJqpA3xR0gyDGy0jkyWvu,12
6kzbXUzQygAxuyb0M7YPBq,12
2fuD20CaUMbw1hVFii8BQC,12
03PGwZ5sR7Pwf6PUxZOllg,12
3wV9L5qEZ3xdO9KrJuhiah,12
7Dl1GfOvDu4mG8cd1JPykc,12
45bC0ncvAMTCTce57UVVe8,12
5cVphcm0FP2N0GXVl9csxh,12
6guJJOiuLKZXb4MJLxeKLk,12
6WRwi8L6hisZiL8v9I0alh,12
755CaPd9SRvZdhHKBzBY28,12
30nlCWa2AGaA0j2ZBRfuMf,12
4Q2UoBUncKRxcMLrCNSqxK,12
0gwWDoh532AVdaKWATOgFP,12
1wyIU93vTcnwVzC7bdi8tC,12
6rMp5njV15uyFIk72LasbD,12
57YxaoBg6PRyZnf0AbNh4p,12
4TWyceAr76nvsNijtO2dGx,12
6ncNF2e7XXBorgbfpNp0hX,12
4n8jCS36j50D3Hm6V75gKl,12
1mNcebzTg5QlHEY4WYhLSm,12
24OeOpdyXLWcCbdJbQwZWp,12
54y3Jm8NZQngbfzynFAkDY,12
6UbDWaYl7APJYpqneC5QVg,12
5VcmpbVVNnVz3m9ApBgkfW,12
3kGsNsbT0iIVbwSI2Q18q1,12
5yspaO0OPUfDAEvqw1h5fF,12
5ogWanavjVJzkDc7ubPVyO,12
079H2w6aQufE4WqzL73I64,12
6V3rM6AuJ8NIe35TeOiSR5,12
6ycjCyvMHobpdFGYJNuWiw,12
34919jJxasa6ZDyBBpH3ld,12
3r0t2sPG17gaUgXDJyJmHf,12
6dcO8thcqZg80rnpwsawAF,12
6PIo5nhCQJbR0NfxPdGnGC,12
2zKwc2TMnCz92yNrrr2Ey6,12
1HJpnU9KQ1gPQRd37UwBGn,12
5xgm2Kh3oTlcFEKdHovNKA,12
4eyVchx2EoP0MhAUX0Vj1X,12
689ndZPmcwl1cVI4GfJIJt,12
0QUFPvhck3ZV5AUwVhjquF,12
5kC9IaXzP1GEtTNSZNzKmT,12
6epfLfz201K9tyxcZqjdWL,12
3aH4u9Y5Diy5q4aIsVTZdJ,12
2bI3bjQZZKrlKYfiBczobD,12
7nr5WIJhnF5hR77kS98avs,12
0lh6dQTetUL7cGQTn6Xa0Q,12
0VEMJJwLpcoD2lE3zeRCSH,12
5SiYu8hQzDPsNdIpY1EqnJ,12
4FVnR5Yk58x4EhLwkuH6uM,12
0hDQReBcoxndxlZTsATjnS,12
5fuAzUqqDr2R6jvmTUw83g,12
6ae1JJcrKInM2E4az8qoNV,12
1sJ3ovHFFWuLS9H8DFnTgt,12
5JRTWjFYThNR99D7IOEmn0,12
1ZZsD3Hko1ZXhsj9fPzZdK,12
1HK6kEaTtZxJbUib1cDF8B,12
0a7GoDJVPmN1ThQg8Kmh31,12
3wV9L5qEZ3xdO9KrJuhiah,12
7dAwFBCebA376xacWmIxxP,12
2qCfDOICPifenOESuvMsYK,12
5GGAuLLrzfUIDFdkIovbwH,12
0L4EKg9I4kFu73jry5LrCR,12
4PZN64Ycd0vqwIwXwbjGrd,12
64r79qfDldhNcSXm1WbWfV,12
2O8OZAZBdDpV4nxqvzmdpP,12
3NmtH4kxig7oJN6ivfqeo8,12
2slR0ES0RPGImumAt05Uac,12
2JRFJKmLEPXF9O2CAa3oDW,12
5uZGoUC0lzC725pMHDNO8A,12
5HJu5D6zjdHUSL4wNZF8cg,12
3l7mtTy6xMngyGoZrcBh2I,12
2j4kh4TmkG5eE7aQ5w8cR9,12
2Lc2fFxGPHmS5VYuTPlB06,12
1xUs1QVa416s6LPsHRcRxx,12
0gmsKbuwxcnx55OVwcMUoa,12
4eWXxCQ177IPhc5P56RieY,12
5JswE3yJjoqWuEdFEHpXqa,12
4CZnERNwV1JDd2jMCea6QN,12
4K7OO86k3pMfiozQyyrIu4,12
3CSZsKaBvXZDsW2x6hELXV,12
3nV6SUWsljFcOV2oKFO9Y2,12
7fXCs8h56iLhxMtCmt4NVP,12
3cOCVdGAP2gBggRZDVYdWT,12
1bSJihrdDhhJM4Umbr1HT8,12
0OTnaqFu95LUId84UgBacy,12
1fP93Jwp3MLAXrnijiOmur,12
5Mbf5PzagAGMsETdIXY8UQ,12
2EfVaxu8waMDKEDAxwfml3,12
0lOmG6sval6oKXxQID8Csv,12
15FBc0BWOcpHJ0eyaiZox7,12
55LAgmu5JoT54oEhWAek3r,12
6G3WepIvqDegevAkp6gMGg,12
4FsPbnyUWVgwHBwRyCTLd1,12
4mFX2frFwqhAiRWy5i2px6,12
5bW0gIjckn4TIbuwKToBDU,12
0dTjZUMqyvErZOdHwPQjaT,12
3hTFk61jRCAJWrWUgCrleo,12
11Lw7m9sHPMCHSSQ1i3y3W,12
74aFTkuaXPnbwV6M9O2zER,12
47J5cdEhgoJo2mDPCCfjg3,12
45txgaHQMdsBJEdcS62CGo,12
3XqrfJz4OGYq5Ww5YRIfnR,12
39DCa96o1cTaN0uxasrhk1,12
0TVZo5q22unhqa0qawnCXc,12
6NxnKDAhep56eGr6ObpVGv,12
0PBTXsGBjdX8llmfBQyDOi,12
7M3MdGeN0eBYw5W5whB5Tq,12
78cfAdZfB8vBFYqTxpOnfm,12
5O0QiqYctGNiea6tEaRCsf,12
1D3UqPAp0iBjhlFN2aBuYH,12
7j4Lc130faCk5mxWgseyD7,12
0StdR40slU9ybqS5X6HvaQ,12
1TjA1xtyyInFdUDL3vr4yT,12
6srxAZuUenELGYEGNhsKpH,12
4WZShqApYAzPMveH0q8uwM,12
6rn2UjP724kJxZn406J3YA,12
1MsTCGtL4Q1q9pdbuWolrU,12
4rZO69irjZAXyH1ZDZ4wuW,12
3uSpsAeIm2hBhT8isktthG,12
2JP8k0fUWlL1dUdmjN2JDz,12
356abS3zc07ShCcTq3RHMu,12
3YLhd1fBYFciLHXuYJD94V,12
7IfBXzjfNLu6KjE6ZEpwN6,12
620QkAALj8cg2ghjXWUGpH,12
4gHBntqBzI54lhnINEzIrd,12
0sHzD7ilJ86wdvsmxJE4vu,12
55Jt12IntXAGlAUFXNmocv,12
5l18kW2XiIs5Ul8JNBJU13,12
3gIEV6Xf9kvk6thDdIn2C0,12
0HFxDdothK11fA9xqjO6ef,12
4rYjRQtTsRTviFEuFlXryi,12
6WV6gvsN4AsrOJ7kWSUKgL,12
53TF3kbZNckRWF9IGnGQU0,12
2Sc4qLYyxwTutGAckFlGzk,12
0ex10uj10tNgfTQKqZpGJR,12
3TUa39PslSg9NZtky1s4Bt,12
781Xy2NU8WbzNThmJ124wr,12
0xptHOsyZsntdgvJyhhnNE,12
5djYL4AT5UnjnfLvMW3Npq,12
7929j41xyC1spWcgOPSSY1,12
6AuRHPIlYDhz1UA0GOkhjm,12
1S1VdjuiArPoa9wTRXiLEb,12
0blmHdUkG3G0Ul5u9VV7DA,12
11wrx3AsYNcDqNvMSJb7ch,12
5OZukp9ajKVDvQPa7hPMrv,12
3josB4TzTll2V5mOIiPYDL,12
3WUWFlnM7f9SQ3s6HCWftW,12
7e7W4sTBwJfcn1nQutSZIY,12
0zDJSKRZe1cew2VrJ5R3zv,12
03c8mhSHvWAp8bwawGxAFZ,12
7kyUfARegPH4b8QU16DDC6,12
5FrVsXEHOuio3YyGlWUMxn,12
7j8TGZ9JjxDa8ZDdR2tuqm,12
3H42L6ATUCWksEATzS23lY,12
3o71UUh0wHudH3T2zS1DgU,12
78tM0ktPGlgpvwn3cBUhwn,12
0wbiuTGoFEKGpbATuFPWvR,12
1Dh9w0flsXYgiZ5NwGhYST,12
2hor7d3b4ZKeK3f2gurtK0,12
6ehfsK2Qjs6TMzwqmzqjjR,12
7a4H2mOTif2V5BSqkxWmhX,12
1w0xkznrKqX46jVOWJEeV9,12
2x4ENOMaM7x9DYa9H0atwW,12
6s4lAYJTKRSqrFer1WBRTW,12
4Rn4Dlqzi7GEldLS2JqmR0,12
72ntnMRMyDaO6vdMXXsHhg,12
4OlIFruGJ8460GJustxEGj,12
6E2HWaoTqTZdHMWPbdsojr,12
7vMYkVWF0e3m7uRuTwqIfD,12
1pla8afeXCjPKlzJe6wyQA,12
0x9TdMeWcVyW5UAR1drIHY,12
5Z0JPLMZBFdnsrcv5lkpwU,12
2umDnxcbw7DG66OvxaibEn,12
162KggIDGRImG9BUPWKsxf,12
2bkqHSf35AzJYsoOgvJx90,12
0VhBfKFjeoON2nknfQNAVv,12
34UJ3M1S6G1kne2VObtsBN,12
5EFC6Vv9y6UAgOz97gxOEj,12
1hDWDDWB6xAXkOSGS3uiXb,12
6xOK9OmrXWAJhzdO9pRNGN,12
5rAXGW5FPhKJXaXT6WqFJd,12
1Lpj9eQh51y06BS2d7CrM3,12
3iOL9LeHEbnUaOXXW17rn6,12
4hLKp7px0zDVUcAyKjNvSA,12
0ysxQz40akfXxNwuoIIGEe,12
1rnjJUU1KTwMmmvqs0p910,12
1ZX14Wh4Y3IxENKd1TCdFT,12
4bx9lkHPIKy7FDsf7C6a9K,12
761zuGWLesLMv5B6HhbSHS,12
4AmOMTFleqocTosHzRCxjk,12
5KTSB8X0opC29aSVK5f0vm,12
6Uy8b1vMspM7TnanabstFt,12
2JS4HUjGLXVcKGvtEjYGW3,12
14Po2g0MFzRBHH9J9QQrRL,12
3dCnilifrcKv0ogPcZO3pj,12
1OsJZxSshQD4BCg1VtwxsN,12
2A7et5WMOtQTVHyXqtg7Qt,12
7dQuJPkMekdj1XZ6VGZd5H,12
4WtgKwAAbw1VHfVpdeCtMm,12
3wEEiUAlCvtXNGzDCYdoMU,12
12r2vUIBjiuXZuehywUJeN,12
0gKdf8iLoLiEmHNXN9BIi7,12
4I654kORwk2omZR7Db8H48,12
6RFZeue41TIsEftEKTIF8I,12
5ESC2OBZSCOrkV9iNUdpOa,12
2WOPSqJTXcwEJtyANql7VJ,12
61k6okbUw17fpK27TFEXtI,12
52xprCZw3i5T0Ll5wEILNF,12
3pZdYYAxDUV9p5ACtDk6f7,12
7DEXpTRYGLyt9dIbMhmkIJ,12
6dNmDfClfY8prGWn69vJFv,12
74vwxBmyz7lLIqc66kccoI,12
1cjrrvlUYVyZmluMRbsL4a,12
53uZfFt1ikCthE2vRKMCOB,12
0PxzrE8bwvVT9PTKJhbiNS,12
72oQ2XbvjheM8C4qDUT9a2,12
22fok7BNH9BcEFBVYRDnHD,12
24EezopxC40vYAawXSzfsV,12
64Ujm3DZeWn7QLisOUw6v8,12
1bs1xNjFo46rCLM94ExwJo,12
2YS2c2Rmo4rkiHeJzYxXRT,12
4km3tvdhyz2AKCKhoFlNON,12
2be8m0V39vhdLTOYkGfqk1,12
02JFE9XezO2Am7uiVHHume,12
7tIjXkRn1uPjW5jNyxInzr,12
3E0YTYEh08ccPtREHUCeDk,12
4ivoQN2d2dLp3mgPN215eZ,12
6gFqC88ulyEMiqeVp5b71Q,12
1W7KS0nS9IjHiOMdcejdis,12
58A4qFvX4JHRStju66Raoz,12
0eQm7oijVtYWvrK7yEHwQZ,12
75mkVqy2sFZhH6ZdVW3n96,12
72iADHTfbYiwjTmW4AcuL4,12
78TLi8hj8aNi1SwnMIa9Mp,12
2TjAFpLL9AjufWCEBh2xVx,12
3laL2CZKuS2QEdq06u7xCh,12
7EVSr3oJoGDwOzIiE4WQx3,12
7xg75jjxXlfzTi7Vxmo6zE,12
4PJo3ddBEa7eEV7WqkLgDc,12
5PpAThJJRrtp1sbYE38VVJ,12
6IcRi6fsL0MNwNp4fUZchD,12
6aY20pktUlFq04loIY0azZ,12
10do1FRShQdKPJ4RuIY4LX,12
5PtEBg6rrDpOxI8Iy6I8DP,12
5qS1FvS2piwbC0YMEkXz0z,12
4C9XKuB2ThRlE0Dg8DTgs2,12
1QXykv2Vvnq1qdvC4Jwi16,12
3NKr2YR7MynZKqleKPEvNF,12
5ZQ0ae5MIUYmYDSeQ5V5mn,12
67GzEla7tDwuh2Za0krvvI,12
17lRBwcCqKBpqgfnUkop3r,12
6YUl1dXJZhRNNwxlfH1gHU,12
0G7JoMt7vkeLGF0VynaeLb,12
1OKNkm7GiyzPsp5xktd9Uj,12
4h9F4B1Fwa5WuSEJy1ene9,12
6Ridp0MT9C1u63XgoRHlDI,12
1I9yJCJPYpwTJ4qK0HUXkR,12
3X4XES8PyvXVguL9Q6IEVD,12
63UQ2QgReh5zLlppSMZB67,12
3ZpIDhMdDt04E5daWvdboT,12
3BNmkbmEWEqgjAyzl9kIf0,12
18f3hx5uF7OE4NPOnMX8xd,12
6Kt8FYTQPKYYnByilTmmcy,12
4lJWC8RyDAtoGfu52FMXrS,12
7lusX01LPJXuXrn6xqqOoz,12
2OcXhxBYCCNRNR4EYXs8ov,12
4iw7F9ATbgvmNTObLUcECa,12
5PxbHYSJwmdf8fCiRJGY0m,12
1rB9rf2BsYgFIQKkUKqig7,12
7s5xwJBf58ddOHNvqDRlN6,12
5wApKE1qSdCBeCZ3jTcwmV,12
69X51mtfoyD0VA9TWpaNrl,12
79jS2Rd3Q3aYgFsiuHrNsh,12
4t7SDTU2q6zEFW2Ecs9sNB,12
60PoZFLlifxfCpcSodgDjo,12
70dy0feEfLNK1naSxpd4cX,12
0R99u2wmELjOzYJBToqb6P,12
2idz5iBEl0H3QKceArFVeo,12
0EYczFo89g2p5Sq42Juiqc,12
1LVgWScUr71FDFwYa85SaS,12
4AB9AHPVX1269jC1SxES8e,12
3Fs2V0SKIuMWWXySuyV5Wl,12
7m2g5a5qVMwpBjm5Dj9SEV,12
2MLCA5LxOACoZRdTn8ThmI,12
6hwtkhYiDooPPfKqzumCkb,12
4AswZj1cwqBak2y6xXyJ28,12
1TjmRAj3JWRf7feuDKMrXM,12
6ruzIjHZKqXOay9HaHqHGS,12
3NJlQ88OdMORyyJsdCtQ7j,12
77ajzV8In7jP3U2OYT1Yy7,12
7lNyAe6Nr95LlUMBWbIbcw,12
13ztaIwQvNwiQ9chPmAOTc,12
4VUah2HlhnmLZIN7V6LuW2,12
5axzCjgABVAbcAQHgmoG6k,12
5FihDanQnQWROlOQ4TC1X5,12
7EgGwqJAUsP5kSXf2kapSB,12
3IXfNkd6BwjYA48aNCPDI8,12
4eSu2hNQMz35flSxncnd5K,12
6HV1hZALwwysa14dijgnnt,12
72D2yFt9Tjzt1ryReiggXG,12
2PcurufcUPBWsO5sN4A2sI,12
1dbNqqqD1qBabEE9hvRsU5,12
27sdmUjvXiJmhG4J9QHWFz,12
0PRJn9bogpRMXjksu4FBxD,12
0z8HG6GVxoO29rpr4qFZHq,12
4AmajTYAiITHzMtgpd4DMN,12
1S2jnvMmM5zUeHht6yp1lR,12
4YLNf3cymdJGDxn6bsBb6c,12
1KpkK7bus9MWroOp06DbGr,12
7bHAQ9vTIQwgrdgDlXSg2L,12
3b9c8xiIvGmkdLoyNiUEEy,12
5d6UtPCu0qQ8Ik4En1wNdr,12
0bDBqKsFJ12k4wabzxPL4O,12
7bDEtv1Yzxp9oo6Ao3kjD3,12
1QQPBAILlirfze6N146Wlm,12
1MJ8RQmqS1Bp7HE7LUL3SU,12
5jPslEqO0MoZWmXspsbQLO,12
7EmGptzZJXkjTwB4WJBCQP,12
3Nzai6Pe5noXPC8JsYtO57,12
4nxTELytcrjXDPS0pyUqL2,12
2x5eLqRtwnCXFUALSsEitt,12
2cOMs1YerprZJ15SDrESaQ,12
1UBV26K7s0VCRSxCXfMb2L,12
4sGN0UbjNgTeb9dKwc4oEZ,12
6p4aQSzYlLjwqvP5CVi0Ri,12
3Nwt4VWRXzMOvQzZRCh9O5,12
1rNzHee4munwWUDPVTp2aE,12
7wIpKLYjfQO64iFH4wT5tR,12
0RI1w7NnmHViL1FEwChzBL,12
1RsJXxwObVjgTgT5YLQsJE,12
63msqWWdmKj6cY1Vf6xFgl,12
0MG5YxUZNYX2TpY8DEVyT8,12
1Q0uAs7926hdflLJ58XUvZ,12
5qEEbES7lWt59woamgURp5,12
5DF9ghWMWb2famPGFAV5sm,12
1KtoY1nytsDuvEvxJzR689,12
5DF9ghWMWb2famPGFAV5sm,12
0ehu4OgTyRbcad7npXACfB,12
47GlLUkWZd8pBnP8IKsozb,12
1JqWg1y0s3ZAqHYbfuAAJZ,12
0XFfgHElyw0xANJDuQrHyL,12
4L2UZKLyMb2uyXYtq0eHV9,12
48DbQNUj1qitHuw2cLgNph,12
1Umml3I4XHbdkt5Udv5HTA,12
7J7wcyGcGEUwj3AaPuWQTz,12
0b9aft5BtcJq0U7OPqTuSs,12
3PHjnk1kF1jGGUzhubUfjx,12
4I2MGRZw35d0HkoOad38tg,12
6GfKAMNdUoO5muVZkOlSoe,12
7o1sULgHxbBDdUnK95tewd,12
2EhUXeszBQRApbBmTOXlKU,12
2kyZkfCnGy2mD9REIewXpS,12
4CpHOmgUCC3kJU5Hgg0ZYT,12
0Uyv7hPscbJYeku3FmZVdn,12
6VHHcd5N703uYCjFGcjW9E,12
4btEqr11pmpmSSvmqlZDz6,12
7CeYder4HKxoKOqFKOQAdl,12
3OxeURj3iK5DbpfWtw3ZMC,12
2c7M4GnWQ1AH3BAeHoSVn6,12
2YCxRyEX6q67ijtOUyIvio,12
3qPZQMIjY4DZrSWg6sZ9sS,12
0vyum03ql08P3tAvy1vCxC,12
4firlh50o4FpTPTw2MCktv,12
5OyhCAuF3ksAqht2yUAT5E,12
45sM1IN8cdaPUxgAeAwImI,12
4PAewadukxiF9qc9lqX71l,12
2pczECUPwesVJoZapH6iZl,12
51kSxMu6wCjKwpoSbVgBpW,12
5MtZAGnIXaVV2GaVkSFXxb,12
32i5sm3H09ROhhRLfbgZhh,12
3EYSKfrP35BZwqsMiGU3Gf,12
0zIZLForXyrKVqxoM0MNPU,12
76ZrJ8XwJXmTKbR7KDL1KW,12
0hlFOvtSOFXtPmTfOt2XpP,12
2lqfQz54rl5cbkhEgUefAE,12
4oNCfuTYJyWHdRViwQD661,12
1Cel715NcJntccF625rooX,12
6w3S2c3TqD9lPPN2qOpHw1,12
5ZjcZDW0iLYvMEw0GaxL99,12
2b5wRreZ1OzoD7qUq3Hxlv,12
4S6zeX7IbaUlNUQglamn7I,12
4W0Vom1cl6o3UCq8tTfRHV,12
1iaVBbyS9GkmZRAS7EcJEp,12
37fTidwXUy1hmpp6Fddxlu,12
3ihWBniqRx6dEwzfNMUBb5,12
4dljuICglLYdFmk4dXtfUa,12
4LbXEtA2EuqcFdIy6QVAYc,12
1WB7Zvq3lANqxGd7M1nvvr,12
4eWzCJm2hkfll5JloDkznu,12
1RyFxE1xUuZCXYrBvWbhrX,12
4pgwaeb0823I4u6yBPqOo9,12
5vlqurJpCEZRTqfmxwwBFg,12
1RUxKY3vTkMCygJAKIgJC3,12
2MdVkGwNAnweIZS739BhFp,12
3Wkf3Zv5wMaIsz2MwkVOKF,12
1CVBGNOJitw3PEbEmA1PVp,12
5Q9AvKqQvxkKlTaIXi7Iao,12
3TsINEwOUxYWJcnBVFrgt1,12
6pTmRTTfo3kOe9qaN9IQFD,12
420i0TXxzlTDKjlZKRxHne,12
6FVZzf8jUClGp7QZVP92F7,12
5dnUHIdRyFstsV4IBF7Aud,12
6z7QpO9Fwt01kHEhQGGHDn,12
0rSD1ez0Hd5DOF0ALduYPe,12
357lW5iu1vYsg5oUT4lK61,12
4GYQvU9WiBi4NkA0ZpPpsp,12
71Ay2oOlp4FJvnnbhuT3j4,12
7G3HCN6GKPd8lOCSFNaoXV,12
05sgri4Kyp02DqK8kiRB2e,12
47NxuvZTwxr3Ytdu0RvtVX,12
12QNHrXStCSNU2wrEGiELV,12
2ewpLguwavvqJHd9yQJytD,12
5IIpjqhAKTXUVPh9ERQ24G,12
2TkEAdH5xKTAPtpxBhyVyM,12
6rAYLpYH7blCH8exP3DboL,12
0GD2p148QIVSHAkeGPdu6f,12
1ICz54Sf17zOD8Lp9iYaZS,12
05oSwk5RH6hlbsoEeybIkg,12
0GZKs0E0ScIwP0spce5vvS,12
1RJmzSqJ8UNQSnbuT3iOXN,12
1fPClQgdSNRLrbQCW5FqvQ,12
3NHGBjEbTwn2DVm8tNNdVa,12
6DV3jpGMhaFp3YJxpawB8K,12
01HLpmCZsVH5AUyzJg87Y1,12
0BG1T3Uh7fTPZnj3yeBtHz,12
0K7K22GgSGcyLt5zEpu55J,12
1uPgPWiQwfIy7R9rQWzryc,12
2rc6uK7Ef5hME8isXT7JKk,12
6CvRYvBXMl9mLpXddexvaL,12
4MgDcvwMUlJVx2KbG6E8ik,12
2X67fIIzhGW7yrmqIXpuAI,12
52knD2OLkz6oIjppQwD7Jd,12
076eKczVWOGIEPZnw4yPJL,12
2RXD3UIiRZuEk1hVfKyPK2,12
4Bqh6t6frVr61i1pFrXt7T,12
1KGfqGxFhiQbGLcDAQoILb,12
4ozpyL0BMzhqUDa98bISQE,12
48REjkKj8gDVec5xEkPFAP,12
6dvHFhruyFyf26otoWOXKR,12
6YkQm6IPzRBNSimTxeVm5Y,12
27K90CLO85isa1wds9o3HT,12
0buSbMlSfqVPWxKpL9GDHQ,12
7xhHPlBkBuptHOSrVDX7I7,12
2kJszWHLvtmwxCZcXWxfo1,12
60b3ApaWrsyyA0OwaoipqY,12
4ZOqRt1UnfSiMm92BrJ7NG,12
73bUFNUlpsG4QswxK9zKEX,12
26mL5a3jh1VSs2OcyqxJ0K,12
6RyGTscMqtqj8eP4mhxoY7,12
5N4ytBFOdcz2y3SmZkaBu9,12
1MpofLeuema5D0edeUEoAD,12
4T1sY4aibm24hxfz9JnI7c,12
5xdyzBf4bTgRC13sG3dShO,12
7Jts0eWgg1i0OreQsdFlxX,12
5yKEGB604bT2zPK4mg0S5v,12
0jk97u3gzjcAU6lhTk5ujp,12
3LMbBNkcscWjRZr0TrqHMT,12
7HVFdabWdbQpdYU2RTrl9X,12
6QX57fQQxIamW6Bd41iLc6,12
1QbdQpDgMhmM5LcLhggcVH,12
1EwicW2et3B7nOzkOmKaIT,12
2bqdU86vhA8TaO2gDQ700Z,12
0rHqXU5NQDWhZgdxLSTMls,12
7v1hXHEoQWtJ5YqFuwdkls,12
6sMSSidPo0LKg5xvnKLdx5,12
0w9O7VRUY8j5p2Jbujli1U,12
5pEJ9A7P9xSUsiiWabAhmr,12
4BA2gnyphirmeSdEwXw8It,12
1LkuDegoR0UPQGQZmiTg7O,12
4inrWs8Lw70piYltyaX9vb,12
2dLzD3oPPwqo46b1SUgv5F,12
0CI4GExvLu9Dna6VTGcwTw,12
6NZtgbDRv4BunlC07gh8zc,12
3d1xvaNDeXils4o9sfJYyi,12
2e8kPOo3AhnbJfp1Y8WHHB,12
1ngCSRSR8DHfCjB2kSOsPX,12
2cLpEg1aS1zkcJ2EnQv71q,12
2cEjeGmcems3j3iU24xXpn,12
5tNnLIqSSRi9hR1R5awktq,12
2DrsKeVdTHGTJyvSbmXZ99,12
2pdOVBHkZsDc0A9H8JtwpO,12
3lrRCJ6WUwtvNVz9dPe3Yn,12
6fqXoFLlBDM3exihRtUQsx,12
2MhJFzmNyDACY2tRJhMMNy,12
645l73VEqQgWMi2AXgOLp8,12
7LL4CLekijuSBG6dN5ugct,12
556QxjLB59QhoTqLn5xnD7,12
48tAmpCBHKksnnpsNtKoWz,12
5U59gKmOjSShRd2PdDXkyl,12
1lOSkzhxiTib5LRevRnAiO,12
3fiRJ5MzLknGR1fF5sqJrV,12
6iBZPUD90RH0Po7fu1FgiO,12
7h2y42J2DqD1L1eccv5TIB,12
1aeGU82zQacdkJrztnB7yF,12
3ngRJpdVf8daRpD8CCpIGK,12
2J4D0yviqVDTpq34Erx8QP,12
6evPViYPVqrknINn3qocAH,12
2Cr72BRpUOdDM2Bt3YCmvB,12
4mn0lprWnwEyyioLS0BHi1,12
5oCKnvreEcSDVSVgYXbZX4,12
5rpAfk1bTwhl9lXqxW6OGa,12
12K0772srZCQKx9KHihsUW,12
2RpSzJsiDLZK2B6qr8cLdD,12
3xBrGPbGEKYId0B662DYFd,12
5XqymhXsH9dULX1bKboPlN,12
4aUxzq0r7O2RhqrHMc56BW,12
6eQMSkJiRrp1Tl1sihQ6zu,12
1k368Vu1bFhtmYj1UK8L5N,12
6FYZFgCHs13F5JCGfp1nQ6,12
09AZsLkUjEcWn2GMfa0wwZ,12
4LdGTb93DvRRpPwwVfPkR2,12
0UBfeVATfe6cp0erh0w2eE,12
5YrYOijhaeOhxEir9nGgSi,12
7zPb6Li244UG7JHvwGRp43,12
7KumR1kmyk7DNa6mn9h1km,12
0aDsWi94F00dRrMXnkygrF,12
7Bz4vOtfI6kP9NjxqfeHSY,12
1gKcZn5pV2ApQG0Gtgz7Ay,12
04nOw5VVKvCj2IAzFi97Im,12
6adkpaQgmBsjCzsxH9tWmw,12
0dt6iZMPN97m4T2olrclQV,12
1iJjknPns7OL88rGuDx8t5,12
1q1k6NliSUKXSG7kNWoVOh,12
0fjL3eHyWKp6xvZoN3XsxF,12
69SjawsNb0whZbmKJFI5OE,12
0yC7EvUceCEZm3ZeawauQA,12
1P9qUHmCdMnoOk1T9Q5Rmr,12
6tjFHVVq5sEYIcGPUUIhzC,12
4LepCBGsP4PXuAghMPw27T,12
0MAb0JoqmWr2d6TJXaHI4z,12
6YrHKld2OvaiXpG1zDu90Q,12
461wEQPf4xZo6cFF2J206o,12
6o6fwewflWO0w4npMLDOoI,12
5oTJnxBGkNG042c48uQnyF,12
4BsgEA8U1Z1fzzLuawfW78,12
2Q1VDTC6xzcECmxPP9PtcT,12
637Zq4LThfftlqqbtOMNd0,12
6JsXlfn9AfYQWXZRE8yJrq,12
19lkGiIqj5PJVX1QXHCDv1,12
0RqL2LUUDxGZUOjneeRfYL,12
0BDyvIsHjwEhS0nZs72qnj,12
0aj68J40CRvncu2zLlhpxl,12
7utNccGdtG3Pp1a7s7yS15,12
3bF0YzS45v4WUYtlJU55TN,12
5d1TErL619HO0t14nHxHuy,12
3xDq3szO5rr4Gue3jFeqBH,12
3fANa9BLIPPi0GXey7SAko,12
72ymWuTPbYzP6Z34pScXyo,12
